YEAR,MO,DY,HR,UV,Tem,Hum
2022,10,16,3,0,22.15,16.78
2022,10,16,4,0,21.98,16.6
2022,10,16,5,0,21.79,16.36
2022,10,16,6,0.1,22.8,16.72
2022,10,16,7,1.17,24.68,17.4
2022,10,16,8,3.5,26.75,18.01
2022,10,16,9,6.45,28.45,18.37
2022,10,16,10,8.7,29.7,18.55
2022,10,16,11,9.48,30.54,18.8
2022,10,16,12,8.35,31.01,18.98
2022,10,16,13,6.67,31.12,19.04
2022,10,16,14,3.95,30.91,18.92
2022,10,16,15,1.62,30.5,18.92
2022,10,16,16,0.3,29.7,19.59
2022,10,16,17,0,28.05,19.84
2022,10,16,18,0,26.64,19.59
2022,10,16,19,0,26.01,19.17
2022,10,16,20,0,25.45,18.74
2022,10,16,21,0,24.97,18.49
2022,10,16,22,0,24.53,18.25
2022,10,16,23,0,24.12,18.07
2022,10,17,0,0,23.82,17.94
2022,10,17,1,0,23.56,17.82
2022,10,17,2,0,23.31,17.7
2022,10,17,3,0,22.98,17.4
2022,10,17,4,0,22.69,17.09
2022,10,17,5,0,22.47,16.85
2022,10,17,6,0.12,23.46,17.52
2022,10,17,7,1.12,25.13,18.37
2022,10,17,8,3.45,27.02,18.8
2022,10,17,9,6.45,28.55,19.04
2022,10,17,10,7.83,29.45,19.23
2022,10,17,11,9.08,29.95,19.29
2022,10,17,12,8.35,30.23,19.23
2022,10,17,13,6.5,30.1,18.98
2022,10,17,14,4.1,29.73,18.8
2022,10,17,15,1.65,28.99,18.62
2022,10,17,16,0.3,27.9,18.92
2022,10,17,17,0.02,26.6,18.8
2022,10,17,18,0,25.64,18.86
2022,10,17,19,0,25.31,18.55
2022,10,17,20,0,25.08,18.25
2022,10,17,21,0,24.73,18.13
2022,10,17,22,0,24.33,18.01
2022,10,17,23,0,24.01,17.82
2022,10,18,0,0,23.88,17.82
2022,10,18,1,0,24.12,18.01
2022,10,18,2,0,24.4,17.94
2022,10,18,3,0,24.44,17.82
2022,10,18,4,0,24.19,17.76
2022,10,18,5,0,23.82,17.64
2022,10,18,6,0.1,24.23,18.19
2022,10,18,7,1.1,25.24,18.62
2022,10,18,8,3.27,26.66,18.55
2022,10,18,9,6.12,28.03,18.68
2022,10,18,10,7.35,29.19,18.86
2022,10,18,11,8.42,29.94,19.04
2022,10,18,12,7.15,30.18,19.04
2022,10,18,13,6.23,29.9,19.23
2022,10,18,14,3.85,29.24,19.47
2022,10,18,15,1.55,28.42,19.84
2022,10,18,16,0.25,27.54,19.96
2022,10,18,17,0,26.61,20.02
2022,10,18,18,0,25.9,19.59
2022,10,18,19,0,25.53,19.35
2022,10,18,20,0,25.23,19.04
2022,10,18,21,0,24.95,18.8
2022,10,18,22,0,24.72,18.62
2022,10,18,23,0,24.53,18.43
2022,10,19,0,0,24.39,18.31
2022,10,19,1,0,24.26,18.25
2022,10,19,2,0,24.16,18.13
2022,10,19,3,0,24.12,18.07
2022,10,19,4,0,24.06,18.01
2022,10,19,5,0,24.03,17.94
2022,10,19,6,0.05,24.78,18.68
2022,10,19,7,0.52,26.09,19.35
2022,10,19,8,1.73,27.12,19.53
2022,10,19,9,3.55,28.01,19.47
2022,10,19,10,4.33,28.8,19.65
2022,10,19,11,4.75,29.23,19.78
2022,10,19,12,4.9,29.15,19.96
2022,10,19,13,3.12,28.58,19.96
2022,10,19,14,2.55,27.7,19.96
2022,10,19,15,0.92,27.06,20.08
2022,10,19,16,0.15,26.48,19.96
2022,10,19,17,0,25.83,19.47
2022,10,19,18,0,25.39,19.23
2022,10,19,19,0,25.19,19.1
2022,10,19,20,0,25.03,19.04
2022,10,19,21,0,24.9,18.98
2022,10,19,22,0,24.77,18.92
2022,10,19,23,0,24.66,18.86
2022,10,20,0,0,24.53,18.74
2022,10,20,1,0,24.38,18.55
2022,10,20,2,0,24.32,18.43
2022,10,20,3,0,24.28,18.37
2022,10,20,4,0,24.2,18.25
2022,10,20,5,0,24.05,18.07
2022,10,20,6,0.05,24.4,18.31
2022,10,20,7,0.62,25.54,19.1
2022,10,20,8,1.9,27.08,19.59
2022,10,20,9,3.38,28.23,19.59
2022,10,20,10,3.9,28.83,19.41
2022,10,20,11,3.15,28.98,19.29
2022,10,20,12,2.52,28.98,19.35
2022,10,20,13,2.75,28.94,19.53
2022,10,20,14,1.5,28.73,19.65
2022,10,20,15,0.92,28.31,19.71
2022,10,20,16,0.12,27.58,19.84
2022,10,20,17,0,26.39,19.53
2022,10,20,18,0,25.6,19.1
2022,10,20,19,0,25.25,18.98
2022,10,20,20,0,24.92,18.8
2022,10,20,21,0,24.67,18.68
2022,10,20,22,0,24.44,18.55
2022,10,20,23,0,24.17,18.43
2022,10,21,0,0,23.92,18.25
2022,10,21,1,0,23.74,18.07
2022,10,21,2,0,23.64,17.88
2022,10,21,3,0,23.44,17.64
2022,10,21,4,0,23.26,17.46
2022,10,21,5,0,23.08,17.27
2022,10,21,6,0.12,23.89,17.76
2022,10,21,7,1.05,25.48,18.49
2022,10,21,8,3.3,27.3,18.68
2022,10,21,9,6.17,28.71,18.92
2022,10,21,10,7.52,29.8,19.29
2022,10,21,11,8.52,30.54,19.47
2022,10,21,12,8.12,30.94,19.59
2022,10,21,13,6.52,31.06,19.53
2022,10,21,14,4.17,30.88,19.41
2022,10,21,15,1.67,30.45,19.65
2022,10,21,16,0.25,30.03,19.59
2022,10,21,17,0.02,28.69,19.96
2022,10,21,18,0,27.41,20.26
2022,10,21,19,0,26.76,20.14
2022,10,21,20,0,26.28,19.9
2022,10,21,21,0,25.9,19.71
2022,10,21,22,0,25.54,19.47
2022,10,21,23,0,25.27,19.23
2022,10,22,0,0,25.16,18.98
2022,10,22,1,0,25,18.74
2022,10,22,2,0,24.76,18.43
2022,10,22,3,0,24.33,18.19
2022,10,22,4,0,23.78,17.88
2022,10,22,5,0,23.38,17.64
2022,10,22,6,0.1,24.01,17.94
2022,10,22,7,0.95,25.47,18.55
2022,10,22,8,2.98,27.28,18.92
2022,10,22,9,5.48,28.91,18.92
2022,10,22,10,6.98,30.12,18.92
2022,10,22,11,7.17,30.96,18.92
2022,10,22,12,7.55,31.48,18.86
2022,10,22,13,6.08,31.64,18.8
2022,10,22,14,3.98,31.37,18.68
2022,10,22,15,1.62,30.76,19.04
2022,10,22,16,0.25,29.9,19.04
2022,10,22,17,0,27.87,19.59
2022,10,22,18,0,26.49,19.1
2022,10,22,19,0,25.98,19.04
2022,10,22,20,0,25.63,19.17
2022,10,22,21,0,25.35,19.23
2022,10,22,22,0,25.05,19.23
2022,10,22,23,0,24.79,19.1
2022,10,23,0,0,24.65,18.92
2022,10,23,1,0,24.73,18.8
2022,10,23,2,0,24.71,18.68
2022,10,23,3,0,24.48,18.43
2022,10,23,4,0,24.26,18.25
2022,10,23,5,0,24,18.13
2022,10,23,6,0.12,24.55,18.62
2022,10,23,7,1.27,25.92,19.35
2022,10,23,8,3.62,27.38,19.71
2022,10,23,9,5.95,28.51,19.96
2022,10,23,10,7.12,29.24,20.08
2022,10,23,11,8.23,29.75,20.14
2022,10,23,12,7.7,30.03,20.08
2022,10,23,13,6.02,30.15,19.96
2022,10,23,14,4.05,30.09,19.78
2022,10,23,15,1.5,29.87,19.71
2022,10,23,16,0.23,29.57,19.96
2022,10,23,17,0,28.78,19.41
2022,10,23,18,0,28.03,19.71
2022,10,23,19,0,27.59,19.47
2022,10,23,20,0,27.12,18.92
2022,10,23,21,0,26.59,18.86
2022,10,23,22,0,26.24,18.74
2022,10,23,23,0,26.06,18.49
2022,10,24,0,0,25.8,18.37
2022,10,24,1,0,25.36,18.43
2022,10,24,2,0,24.95,18.49
2022,10,24,3,0,24.62,18.55
2022,10,24,4,0,24.45,18.55
2022,10,24,5,0,24.39,18.55
2022,10,24,6,0.1,24.92,19.1
2022,10,24,7,1.05,25.8,19.59
2022,10,24,8,3.25,26.69,20.02
2022,10,24,9,5.42,27.32,19.96
2022,10,24,10,6.55,27.53,19.41
2022,10,24,11,7.95,27.46,18.92
2022,10,24,12,7.73,27.22,18.62
2022,10,24,13,6.45,27.09,18.55
2022,10,24,14,3.98,27.1,18.62
2022,10,24,15,1.52,27.25,18.86
2022,10,24,16,0.2,27.71,19.1
2022,10,24,17,0,27.16,18.98
2022,10,24,18,0,26.01,18.62
2022,10,24,19,0,25.15,18.55
2022,10,24,20,0,24.69,18.37
2022,10,24,21,0,24.55,18.43
2022,10,24,22,0,24.55,18.74
2022,10,24,23,0,24.58,18.98
2022,10,25,0,0,24.45,18.92
2022,10,25,1,0,24.3,18.8
2022,10,25,2,0,24.17,18.62
2022,10,25,3,0,24.05,18.49
2022,10,25,4,0,23.95,18.31
2022,10,25,5,0,23.84,18.19
2022,10,25,6,0.08,24.27,18.55
2022,10,25,7,0.85,25.1,19.04
2022,10,25,8,2.75,25.95,19.35
2022,10,25,9,4.88,26.82,19.59
2022,10,25,10,6.67,27.51,19.59
2022,10,25,11,6.92,27.85,19.47
2022,10,25,12,6.35,28.07,19.53
2022,10,25,13,5.45,27.97,19.53
2022,10,25,14,3.48,27.53,19.53
2022,10,25,15,1.42,26.85,19.71
2022,10,25,16,0.2,26.23,19.65
2022,10,25,17,0,25.66,19.71
2022,10,25,18,0,25.3,19.59
2022,10,25,19,0,25.05,19.35
2022,10,25,20,0,25.26,19.29
2022,10,25,21,0,25.06,19.23
2022,10,25,22,0,24.89,19.29
2022,10,25,23,0,24.64,19.04
2022,10,26,0,0,24.51,18.86
2022,10,26,1,0,24.44,18.62
2022,10,26,2,0,24.28,18.37
2022,10,26,3,0,24.03,18.25
2022,10,26,4,0,23.92,18.25
2022,10,26,5,0,23.82,18.19
2022,10,26,6,0.12,24.33,18.62
2022,10,26,7,1.05,25.38,19.23
2022,10,26,8,3.33,26.61,19.47
2022,10,26,9,5.8,27.89,19.04
2022,10,26,10,7.67,28.88,18.68
2022,10,26,11,7.9,29.47,18.68
2022,10,26,12,7.4,29.64,18.86
2022,10,26,13,6.3,29.51,18.98
2022,10,26,14,3.67,29.1,19.17
2022,10,26,15,1.45,28.5,19.59
2022,10,26,16,0.2,27.73,19.71
2022,10,26,17,0,26.65,20.14
2022,10,26,18,0,26.03,20.08
2022,10,26,19,0,25.83,20.02
2022,10,26,20,0,25.69,19.96
2022,10,26,21,0,25.55,19.84
2022,10,26,22,0,25.39,19.71
2022,10,26,23,0,25.23,19.59
2022,10,27,0,0,25.03,19.41
2022,10,27,1,0,24.83,19.23
2022,10,27,2,0,24.64,18.98
2022,10,27,3,0,24.51,18.86
2022,10,27,4,0,24.5,18.68
2022,10,27,5,0,24.52,18.55
2022,10,27,6,0.08,24.76,18.86
2022,10,27,7,0.73,25.82,19.53
2022,10,27,8,2.45,27.48,19.78
2022,10,27,9,4.98,28.75,18.98
2022,10,27,10,6.08,29.32,19.1
2022,10,27,11,5.33,29.91,19.29
2022,10,27,12,3.5,30.05,19.29
2022,10,27,13,2.33,29.56,19.41
2022,10,27,14,1.6,28.76,19.96
2022,10,27,15,0.55,27.81,19.65
2022,10,27,16,0.08,26.92,19.47
2022,10,27,17,0,25.9,19.53
2022,10,27,18,0,25.32,19.35
2022,10,27,19,0,25.02,19.17
2022,10,27,20,0,24.78,18.98
2022,10,27,21,0,24.6,18.86
2022,10,27,22,0,24.49,18.74
2022,10,27,23,0,24.61,18.62
2022,10,28,0,0,24.75,18.55
2022,10,28,1,0,24.4,18.37
2022,10,28,2,0,24,18.19
2022,10,28,3,0,23.63,17.94
2022,10,28,4,0,23.42,17.7
2022,10,28,5,0,23.25,17.52
2022,10,28,6,0.08,23.89,18.01
2022,10,28,7,0.88,25.3,18.62
2022,10,28,8,2.73,27.11,18.68
2022,10,28,9,5.45,28.79,18.55
2022,10,28,10,6.75,29.9,18.74
2022,10,28,11,7.1,30.5,18.92
2022,10,28,12,6.12,30.72,18.92
2022,10,28,13,5.3,30.78,18.92
2022,10,28,14,3.42,30.74,18.86
2022,10,28,15,1.33,30.54,18.86
2022,10,28,16,0.17,29.97,19.41
2022,10,28,17,0,28.62,19.65
2022,10,28,18,0,27.3,19.96
2022,10,28,19,0,26.8,19.59
2022,10,28,20,0,26.55,19.29
2022,10,28,21,0,26.24,18.98
2022,10,28,22,0,25.5,18.8
2022,10,28,23,0,24.75,18.25
2022,10,29,0,0,24.17,17.76
2022,10,29,1,0,23.61,17.15
2022,10,29,2,0,23.01,16.6
2022,10,29,3,0,22.47,16.11
2022,10,29,4,0,22.03,15.81
2022,10,29,5,0,21.73,15.62
2022,10,29,6,0.1,22.32,15.87
2022,10,29,7,1.02,23.56,16.17
2022,10,29,8,3.17,25.7,16.72
2022,10,29,9,5.77,27.51,17.4
2022,10,29,10,6.75,29.08,17.94
2022,10,29,11,8.27,30.34,18.25
2022,10,29,12,7.65,31.17,18.68
2022,10,29,13,5.67,31.51,18.92
2022,10,29,14,3.2,31.47,18.92
2022,10,29,15,1.23,31.1,19.04
2022,10,29,16,0.15,30.31,19.41
2022,10,29,17,0,28.82,20.57
2022,10,29,18,0,27.73,20.63
2022,10,29,19,0,27.23,20.39
2022,10,29,20,0,26.9,20.02
2022,10,29,21,0,26.48,19.78
2022,10,29,22,0,26.1,19.41
2022,10,29,23,0,25.73,18.98
2022,10,30,0,0,25.3,18.68
2022,10,30,1,0,24.76,18.49
2022,10,30,2,0,24.28,18.13
2022,10,30,3,0,23.86,17.7
2022,10,30,4,0,23.48,17.27
2022,10,30,5,0,23.08,16.85
2022,10,30,6,0.1,23.45,16.85
2022,10,30,7,1.08,24.65,17.15
2022,10,30,8,3.12,26.62,17.58
2022,10,30,9,5.9,28.37,18.07
2022,10,30,10,7.9,29.74,18.55
2022,10,30,11,7.3,30.74,18.92
2022,10,30,12,6.12,31.4,19.04
2022,10,30,13,5.5,31.65,18.98
2022,10,30,14,3.12,31.46,18.86
2022,10,30,15,1.27,31.05,18.92
2022,10,30,16,0.17,30.73,19.35
2022,10,30,17,0,29.47,19.59
2022,10,30,18,0,28.3,19.78
2022,10,30,19,0,27.68,19.71
2022,10,30,20,0,27.17,19.65
2022,10,30,21,0,26.62,19.47
2022,10,30,22,0,26.08,19.35
2022,10,30,23,0,25.42,19.04
2022,10,31,0,0,24.83,18.68
2022,10,31,1,0,24.4,18.37
2022,10,31,2,0,24.05,18.13
2022,10,31,3,0,23.76,17.82
2022,10,31,4,0,23.47,17.52
2022,10,31,5,0,23.09,17.15
2022,10,31,6,0.1,23.33,16.97
2022,10,31,7,1.12,24.42,17.03
2022,10,31,8,3.38,26.51,16.54
2022,10,31,9,6.4,28.22,16.36
2022,10,31,10,8.55,29.51,16.36
2022,10,31,11,9.23,30.4,16.54
2022,10,31,12,8.38,30.93,16.72
2022,10,31,13,7.05,31.14,16.91
2022,10,31,14,4.02,31.05,17.03
2022,10,31,15,1.55,30.69,17.15
2022,10,31,16,0.23,30.49,17.33
2022,10,31,17,0,29.19,17.33
2022,10,31,18,0,27.98,17.46
2022,10,31,19,0,27.17,17.82
2022,10,31,20,0,26.37,18.25
2022,10,31,21,0,25.62,18.43
2022,10,31,22,0,25.08,18.31
2022,10,31,23,0,24.71,18.19
2022,11,1,0,0,24.39,18.01
2022,11,1,1,0,24.11,17.88
2022,11,1,2,0,23.82,17.7
2022,11,1,3,0,23.59,17.46
2022,11,1,4,0,23.59,17.27
2022,11,1,5,0,23.7,17.15
2022,11,1,6,0.1,24.28,17.64
2022,11,1,7,1.02,26.08,18.01
2022,11,1,8,3.2,27.61,18.19
2022,11,1,9,6,28.77,18.37
2022,11,1,10,7.38,29.67,18.49
2022,11,1,11,8.08,30.23,18.55
2022,11,1,12,7.55,30.73,18.68
2022,11,1,13,6.33,30.88,18.68
2022,11,1,14,3.73,30.59,18.49
2022,11,1,15,1.42,29.97,18.49
2022,11,1,16,0.2,28.85,19.04
2022,11,1,17,0,27.35,19.23
2022,11,1,18,0,26.36,19.35
2022,11,1,19,0,25.94,19.04
2022,11,1,20,0,25.68,18.92
2022,11,1,21,0,25.44,18.8
2022,11,1,22,0,25.23,18.74
2022,11,1,23,0,24.98,18.62
2022,11,2,0,0,24.75,18.55
2022,11,2,1,0,24.51,18.43
2022,11,2,2,0,24.28,18.31
2022,11,2,3,0,24.11,18.19
2022,11,2,4,0,23.99,18.07
2022,11,2,5,0,23.9,17.94
2022,11,2,6,0.1,24.38,18.13
2022,11,2,7,0.95,25.46,18.13
2022,11,2,8,2.95,26.51,18.07
2022,11,2,9,5.65,27.43,18.13
2022,11,2,10,7.1,28.42,18.31
2022,11,2,11,7.25,29.36,18.49
2022,11,2,12,6.02,29.43,18.55
2022,11,2,13,5.8,29.19,18.62
2022,11,2,14,3.3,28.69,18.62
2022,11,2,15,1.25,27.97,18.55
2022,11,2,16,0.17,26.97,18.49
2022,11,2,17,0,25.75,18.37
2022,11,2,18,0,24.99,17.82
2022,11,2,19,0,24.56,17.52
2022,11,2,20,0,24.19,17.4
2022,11,2,21,0,23.93,17.27
2022,11,2,22,0,23.77,17.09
2022,11,2,23,0,23.58,17.03
2022,11,3,0,0,23.4,16.97
2022,11,3,1,0,23.26,16.97
2022,11,3,2,0,23.13,16.91
2022,11,3,3,0,23.01,16.85
2022,11,3,4,0,22.88,16.72
2022,11,3,5,0,22.76,16.6
2022,11,3,6,0.05,22.94,16.66
2022,11,3,7,0.55,23.8,17.03
2022,11,3,8,1.5,25.07,17.33
2022,11,3,9,3.35,26.34,17.46
2022,11,3,10,4,27.4,17.82
2022,11,3,11,4.73,28.26,18.25
2022,11,3,12,5,28.81,18.55
2022,11,3,13,2.98,29.12,18.68
2022,11,3,14,2.77,29.11,18.74
2022,11,3,15,0.7,28.63,19.04
2022,11,3,16,0.1,27.8,19.35
2022,11,3,17,0,26.31,19.35
2022,11,3,18,0,25.31,18.86
2022,11,3,19,0,24.86,18.49
2022,11,3,20,0,24.48,18.25
2022,11,3,21,0,24.15,18.07
2022,11,3,22,0,23.9,17.88
2022,11,3,23,0,23.75,17.7
2022,11,4,0,0,23.58,17.58
2022,11,4,1,0,23.44,17.46
2022,11,4,2,0,23.34,17.33
2022,11,4,3,0,23.26,17.21
2022,11,4,4,0,23.14,17.15
2022,11,4,5,0,23.01,17.03
2022,11,4,6,0.02,23.48,17.27
2022,11,4,7,0.55,24.89,18.07
2022,11,4,8,1.8,26.65,18.43
2022,11,4,9,3.67,28.06,18.62
2022,11,4,10,4.48,28.83,18.86
2022,11,4,11,5.52,29.05,18.92
2022,11,4,12,5.02,29.05,18.92
2022,11,4,13,3.62,28.87,18.86
2022,11,4,14,2.45,28.52,18.86
2022,11,4,15,1.02,27.87,19.04
2022,11,4,16,0.15,26.96,19.29
2022,11,4,17,0,25.76,19.1
2022,11,4,18,0,25.08,18.68
2022,11,4,19,0,24.8,18.43
2022,11,4,20,0,24.55,18.25
2022,11,4,21,0,24.3,18.01
2022,11,4,22,0,24.02,17.76
2022,11,4,23,0,23.74,17.52
2022,11,5,0,0,23.48,17.27
2022,11,5,1,0,23.34,17.03
2022,11,5,2,0,23.2,16.85
2022,11,5,3,0,23.01,16.78
2022,11,5,4,0,22.86,16.66
2022,11,5,5,0,22.75,16.6
2022,11,5,6,0.1,23.15,16.78
2022,11,5,7,1.08,24.14,17.15
2022,11,5,8,3.27,25.27,17.46
2022,11,5,9,6.2,26.25,17.4
2022,11,5,10,8.02,26.69,17.33
2022,11,5,11,9.12,26.75,17.4
2022,11,5,12,8.08,26.65,17.4
2022,11,5,13,6.45,26.45,17.46
2022,11,5,14,3.83,26.21,17.64
2022,11,5,15,1.5,25.9,17.88
2022,11,5,16,0.23,25.58,17.94
2022,11,5,17,0,24.85,18.19
2022,11,5,18,0,24.44,18.01
2022,11,5,19,0,24.41,17.88
2022,11,5,20,0,24.58,17.58
2022,11,5,21,0,24.83,17.21
2022,11,5,22,0,24.48,17.33
2022,11,5,23,0,23.8,17.46
2022,11,6,0,0,23.43,17.33
2022,11,6,1,0,23.17,17.15
2022,11,6,2,0,22.96,17.03
2022,11,6,3,0,22.72,16.85
2022,11,6,4,0,22.44,16.6
2022,11,6,5,0,22.07,16.24
2022,11,6,6,0.1,22.65,16.54
2022,11,6,7,1.05,24.15,17.21
2022,11,6,8,3.3,26.17,17.15
2022,11,6,9,6.3,28.25,17.03
2022,11,6,10,8.15,29.83,17.21
2022,11,6,11,8.17,30.91,17.58
2022,11,6,12,7.45,31.52,17.82
2022,11,6,13,6.6,31.75,17.94
2022,11,6,14,3.73,31.69,17.88
2022,11,6,15,1.45,31.4,17.82
2022,11,6,16,0.2,30.62,18.43
2022,11,6,17,0,29.14,18.19
2022,11,6,18,0,27.72,18.49
2022,11,6,19,0,26.58,18.49
2022,11,6,20,0,25.83,18.19
2022,11,6,21,0,25.2,18.07
2022,11,6,22,0,24.74,17.94
2022,11,6,23,0,24.51,17.82
2022,11,7,0,0,24.48,17.58
2022,11,7,1,0,24.09,17.46
2022,11,7,2,0,23.47,17.33
2022,11,7,3,0,23.06,17.21
2022,11,7,4,0,22.82,17.09
2022,11,7,5,0,22.65,16.85
2022,11,7,6,0.08,23.22,17.09
2022,11,7,7,1.02,24.98,17.09
2022,11,7,8,3.05,26.86,17.46
2022,11,7,9,5.23,28.33,18.25
2022,11,7,10,8.05,29.49,18.68
2022,11,7,11,7.73,30.48,18.55
2022,11,7,12,7.65,31.18,18.19
2022,11,7,13,6.23,31.54,17.82
2022,11,7,14,3.65,31.54,17.52
2022,11,7,15,1.33,31.24,17.27
2022,11,7,16,0.2,30.73,17.58
2022,11,7,17,0,29.27,17.76
2022,11,7,18,0,27.96,17.52
2022,11,7,19,0,26.78,17.82
2022,11,7,20,0,25.83,17.88
2022,11,7,21,0,25.19,17.88
2022,11,7,22,0,24.69,17.88
2022,11,7,23,0,24.35,17.82
2022,11,8,0,0,24.23,17.7
2022,11,8,1,0,24.35,17.58
2022,11,8,2,0,24.12,17.4
2022,11,8,3,0,23.41,17.27
2022,11,8,4,0,22.9,17.03
2022,11,8,5,0,22.63,16.85
2022,11,8,6,0.1,23.33,17.15
2022,11,8,7,0.98,25.39,17.4
2022,11,8,8,2.9,27.66,17.27
2022,11,8,9,5.67,29.26,17.4
2022,11,8,10,7.15,30.3,17.64
2022,11,8,11,7.52,31.01,17.76
2022,11,8,12,7.25,31.44,17.76
2022,11,8,13,6.02,31.55,17.7
2022,11,8,14,3.58,31.4,17.58
2022,11,8,15,1.4,31.02,17.7
2022,11,8,16,0.2,30.84,17.52
2022,11,8,17,0,29.23,18.55
2022,11,8,18,0,27.94,18.68
2022,11,8,19,0,27.07,18.68
2022,11,8,20,0,26.39,18.55
2022,11,8,21,0,25.87,18.55
2022,11,8,22,0,25.5,18.62
2022,11,8,23,0,25.37,18.49
2022,11,9,0,0,25.28,18.31
2022,11,9,1,0,24.81,18.25
2022,11,9,2,0,24.22,18.13
2022,11,9,3,0,23.85,17.94
2022,11,9,4,0,23.61,17.76
2022,11,9,5,0,23.54,17.7
2022,11,9,6,0.08,24.02,17.88
2022,11,9,7,0.98,24.95,17.82
2022,11,9,8,2.9,25.89,17.94
2022,11,9,9,5.65,26.65,18.13
2022,11,9,10,7.33,27.19,17.94
2022,11,9,11,8.45,27.33,17.7
2022,11,9,12,7.88,27.34,17.52
2022,11,9,13,6.67,27.36,17.52
2022,11,9,14,3.8,27.4,17.58
2022,11,9,15,1.5,27.44,17.7
2022,11,9,16,0.23,27.36,18.25
2022,11,9,17,0,26.5,18.31
2022,11,9,18,0,25.59,18.13
2022,11,9,19,0,25.08,18.01
2022,11,9,20,0,24.69,17.88
2022,11,9,21,0,24.32,17.82
2022,11,9,22,0,24.01,17.7
2022,11,9,23,0,23.76,17.58
2022,11,10,0,0,23.56,17.52
2022,11,10,1,0,23.41,17.46
2022,11,10,2,0,23.32,17.46
2022,11,10,3,0,23.16,17.4
2022,11,10,4,0,22.92,17.21
2022,11,10,5,0,22.73,17.03
2022,11,10,6,0.08,23.51,17.58
2022,11,10,7,1.02,25.14,18.43
2022,11,10,8,3.12,27.08,18.98
2022,11,10,9,6.35,29.24,18.55
2022,11,10,10,8.33,30.51,18.68
2022,11,10,11,8.33,31.32,18.86
2022,11,10,12,7.55,31.86,18.86
2022,11,10,13,6.38,32.12,18.8
2022,11,10,14,3.75,32.11,18.68
2022,11,10,15,1.48,31.82,18.68
2022,11,10,16,0.2,31.64,18.74
2022,11,10,17,0,30.12,19.04
2022,11,10,18,0,28.76,18.98
2022,11,10,19,0,27.74,19.29
2022,11,10,20,0,27.14,19.29
2022,11,10,21,0,26.8,19.1
2022,11,10,22,0,26.21,19.1
2022,11,10,23,0,25.49,19.1
2022,11,11,0,0,25,18.8
2022,11,11,1,0,24.6,18.49
2022,11,11,2,0,24.25,18.25
2022,11,11,3,0,23.8,17.88
2022,11,11,4,0,23.35,17.46
2022,11,11,5,0,23.03,17.15
2022,11,11,6,0.1,23.64,17.46
2022,11,11,7,1.05,24.99,18.13
2022,11,11,8,3.2,27.32,18.25
2022,11,11,9,6.05,29.26,18.31
2022,11,11,10,7.65,30.42,18.74
2022,11,11,11,6.7,31.19,19.04
2022,11,11,12,5.35,31.6,19.23
2022,11,11,13,4.88,31.51,19.35
2022,11,11,14,2.67,31.12,19.65
2022,11,11,15,1.17,30.51,19.96
2022,11,11,16,0.1,29.12,19.71
2022,11,11,17,0,27.51,20.45
2022,11,11,18,0,26.59,19.9
2022,11,11,19,0,26.14,19.59
2022,11,11,20,0,25.83,19.29
2022,11,11,21,0,25.62,18.68
2022,11,11,22,0,25.3,18.37
2022,11,11,23,0,24.69,18.31
2022,11,12,0,0,24.23,18.19
2022,11,12,1,0,23.92,18.07
2022,11,12,2,0,23.64,17.94
2022,11,12,3,0,23.52,17.76
2022,11,12,4,0,23.5,17.64
2022,11,12,5,0,23.37,17.52
2022,11,12,6,0.08,23.93,17.94
2022,11,12,7,0.92,25.19,18.49
2022,11,12,8,2.88,26.62,18.43
2022,11,12,9,5.1,27.88,18.31
2022,11,12,10,6.7,28.7,18.37
2022,11,12,11,7.9,29.32,18.62
2022,11,12,12,7.4,29.69,18.86
2022,11,12,13,5.55,29.7,18.98
2022,11,12,14,2.98,29.41,18.98
2022,11,12,15,1.17,29.11,19.23
2022,11,12,16,0.1,28.46,19.47
2022,11,12,17,0,27.59,19.71
2022,11,12,18,0,26.93,19.35
2022,11,12,19,0,26.44,19.41
2022,11,12,20,0,26.07,19.47
2022,11,12,21,0,25.84,19.41
2022,11,12,22,0,25.67,19.29
2022,11,12,23,0,25.39,19.17
2022,11,13,0,0,25.09,19.04
2022,11,13,1,0,24.77,18.86
2022,11,13,2,0,24.55,18.74
2022,11,13,3,0,24.34,18.49
2022,11,13,4,0,24.23,18.19
2022,11,13,5,0,24.12,18.01
2022,11,13,6,0.08,24.53,18.49
2022,11,13,7,1.1,25.74,18.98
2022,11,13,8,3.27,26.91,18.92
2022,11,13,9,5.67,27.7,18.68
2022,11,13,10,7.23,28.4,18.62
2022,11,13,11,7.6,28.85,18.86
2022,11,13,12,6.85,28.94,19.17
2022,11,13,13,5.8,28.77,19.29
2022,11,13,14,3.45,28.44,19.29
2022,11,13,15,1.35,28.08,19.47
2022,11,13,16,0.17,27.42,19.84
2022,11,13,17,0,26.29,19.78
2022,11,13,18,0,25.59,19.35
2022,11,13,19,0,25.33,19.17
2022,11,13,20,0,25.09,19.04
2022,11,13,21,0,24.88,18.86
2022,11,13,22,0,24.72,18.68
2022,11,13,23,0,24.58,18.55
2022,11,14,0,0,24.39,18.37
2022,11,14,1,0,24.19,18.25
2022,11,14,2,0,23.98,18.07
2022,11,14,3,0,23.89,18.01
2022,11,14,4,0,23.9,17.88
2022,11,14,5,0,23.87,17.7
2022,11,14,6,0.1,24.33,17.94
2022,11,14,7,1.08,25.62,18.43
2022,11,14,8,3.3,27.47,18.55
